date_bank,ref,amount_bank,account_bank,narration,date_ledger,amount_ledger,account_ledger,category,remark,match,root_cause,iso_score,iso_is_anomaly,anomaly_reason,amount_diff,days_diff,dup_ref,recommendation
2025-01-20,TXN200732,4216.0,202001234567.0,Project Income - Client A,2025-01-20,4216.0,202001234567.0,Project Income,Pending approval,True,Matched,0.026030378145666222,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-05,TXN200733,-3622.0,202001234567.0,UPI Transfer - to Neha,2025-02-05,-3622.0,202001234568.0,Salary,Auto-matched,True,Matched,0.0018640180792871552,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-08,TXN200734,-3414.0,202001234567.0,Medical / Pharmacy - Apollo,2025-02-08,-3414.0,202001234568.0,Misc,Vendor invoice,True,Matched,0.020759450696035353,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-27,TXN200735,-2858.0,202001234567.0,UPI Transfer - to Vendor,2025-05-02,-2858.0,202001234567.0,Charge,Posted,False,Date Mismatch,0.023280465375088433,False,Unusual Date Gap,0.0,5.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-06-18,TXN200736,103334.0,202001234567.0,Salary Credit - HRMS Salary,2025-06-18,103334.0,202001234568.0,Project Income,Vendor invoice,True,Matched,0.7424149255289623,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-05-17,TXN200737,-14892.0,202001234568.0,Medical / Pharmacy - Practo,2025-05-17,-13987.0,202001234567.0,Utility Bills,Vendor invoice,False,Amount Mismatch,0.3866081008945339,False,Unusual Amount Difference,905.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-01-05,TXN200738,-6903.0,202001234569.0,UPI Transfer - to Vendor,2024-12-29,-6903.0,202001234569.0,Charge,Posted,False,Date Mismatch,0.144342557833105,False,Unusual Date Gap,0.0,7.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-01-05,TXN200739,-3652.0,202001234569.0,Utility Bill - Gas Agency,2025-01-05,-3652.0,202001234568.0,ATM,Vendor invoice,True,Matched,0.002782578879929054,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-15,TXN200740,-1473.0,202001234567.0,ATM Withdrawal - SBI ATM,2025-02-15,-1473.0,202001234569.0,Salary,Reconciled,True,Matched,0.05031648706554237,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-08,TXN200741,-1853.0,202001234567.0,Food / Dining - Zomato,2025-02-08,-1853.0,202001234569.0,Expense,Reconciled,True,Matched,0.028035355902092052,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-15,TXN200742,-1923.0,202001234568.0,UPI Transfer - to Vendor,2025-05-13,-1923.0,202001234569.0,Charge,Reconciled,False,Date Mismatch,0.02725426376409512,False,Unusual Date Gap,0.0,2.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-04-12,TXN200743,597.0,202001234568.0,Interest Credit - Quarterly interest,2025-04-12,597.0,202001234569.0,Salary,Auto-matched,True,Matched,0.11660730871526148,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-28,TXN200744,-1674.0,202001234567.0,Wallet Top-up - GPay,2025-04-28,-1674.0,202001234567.0,Utility Bills,Cleared,True,Matched,0.047681950862525246,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-27,TXN200745,-1145.0,202001234569.0,Food / Dining - Swiggy,2025-02-27,-1145.0,202001234567.0,Misc,Manual entry,True,Matched,0.07160638008446096,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-17,TXN200746,-4340.0,202001234567.0,ATM Withdrawal - SBI ATM,2025-06-17,-4340.0,202001234568.0,Charge,Pending approval,True,Matched,0.02200926123678726,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-08,TXN200747,-2680.0,202001234569.0,Utility Bill - Water Dept,2025-04-08,-2680.0,202001234568.0,Utility Bills,Auto-matched,True,Matched,0.03230189293104946,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-15,TXN200748,-4101.0,202001234569.0,Online Shopping - Amazon,2025-01-15,-3057.0,202001234568.0,Salary,Vendor invoice,False,Amount Mismatch,0.04458896914364474,False,Unusual Amount Difference,1044.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-01-22,TXN200749,-2299.0,202001234568.0,Fuel Purchase - Indian Oil,2025-01-22,-2299.0,202001234568.0,Charge,Pending approval,True,Matched,0.01890511466662781,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-25,TXN200750,83420.0,202001234569.0,Salary Credit - Company Payroll,2025-05-22,83420.0,202001234569.0,Utility Bills,Posted,False,Date Mismatch,0.5994399678511875,True,Unusual Date Gap,0.0,3.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-02-28,TXN200751,-6652.0,202001234569.0,UPI Transfer - to Neha,2025-02-28,-6652.0,202001234569.0,Salary,Vendor invoice,True,Matched,0.12132342578780186,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-02,TXN200752,-679.0,202001234567.0,Fuel Purchase - Indian Oil,2025-05-02,-679.0,202001234567.0,Salary,Posted,True,Matched,0.10942117048126054,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-25,TXN200753,-4391.0,202001234569.0,Wallet Top-up - PhonePe,2025-06-25,-4391.0,202001234567.0,Misc,Auto-matched,True,Matched,0.023710631619123568,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-18,TXN200754,-1384.0,202001234567.0,Utility Bill - Electricity Board,2025-06-18,-1384.0,202001234569.0,Project Income,Pending approval,True,Matched,0.05041950702353837,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-22,TXN200755,-517.0,202001234567.0,Food / Dining - Zomato,2025-03-22,-517.0,202001234569.0,Charge,Posted,True,Matched,0.1307283915735029,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-06,TXN200756,116943.0,202001234568.0,Salary Credit - Payroll System,2025-02-06,116597.0,202001234568.0,Charge,Auto-matched,False,Amount Mismatch,0.8992603224606732,True,Unusual Amount Difference,346.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-03-18,TXN200757,-4370.0,202001234569.0,Wallet Top-up - Paytm,2025-03-18,-4370.0,202001234569.0,Utility Bills,Vendor invoice,True,Matched,0.6904531485155994,True,Multivariate Outlier,0.0,0.0,1,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-03-18,TXN200757,-4370.0,202001234569.0,Wallet Top-up - Paytm,2025-03-18,-4620.0,202001234568.0,Utility Bills,Duplicate/adjustment,False,Amount Mismatch,0.6976190970251933,True,Unusual Amount Difference,250.0,0.0,1,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-05-26,TXN200758,-3031.0,202001234569.0,ATM Withdrawal - Axis ATM,2025-05-26,-3031.0,202001234568.0,Utility Bills,Posted,True,Matched,0.018190446766593538,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-26,TXN200759,37426.0,202001234569.0,Project Income - InnovaTech,2025-03-26,37426.0,202001234569.0,Expense,Manual entry,True,Matched,0.4481158501027319,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-26,TXN200760,-3427.0,202001234567.0,Food / Dining - Restaurant,2025-06-26,-4158.0,202001234568.0,Expense,Pending approval,False,Amount Mismatch,0.044587597215792196,False,Unusual Amount Difference,731.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-03-30,TXN200761,-898.0,202001234567.0,ATM Withdrawal - SBI ATM,2025-03-30,-898.0,202001234569.0,Expense,Manual entry,True,Matched,0.0883790740034055,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-01,TXN200762,-4420.0,202001234568.0,Online Shopping - Amazon,2025-03-01,-4420.0,202001234569.0,Charge,Auto-matched,True,Matched,0.6953070901563647,True,Multivariate Outlier,0.0,0.0,1,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-03-01,TXN200762,-4420.0,202001234568.0,Online Shopping - Amazon,2025-03-02,-4520.0,202001234567.0,Charge,Duplicate/adjustment,False,Amount Mismatch,0.6980132567492059,True,Unusual Date Gap,100.0,1.0,1,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-06-07,TXN200763,-5085.0,202001234568.0,Loan EMI - Bajaj Finance,2025-06-07,-5085.0,202001234569.0,Project Income,Manual entry,True,Matched,0.06893930132093462,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-25,TXN200764,-2327.0,202001234569.0,Loan EMI - HDFC Loan,2025-03-25,-3696.0,202001234567.0,Charge,Pending approval,False,Amount Mismatch,0.056506982123530114,False,Unusual Amount Difference,1369.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-04-26,TXN200765,4578.0,202001234567.0,Refund - Payment reversal,2025-04-26,4578.0,202001234569.0,Expense,Reconciled,True,Matched,0.03552059447893696,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-22,TXN200766,-9171.0,202001234568.0,Loan EMI - ICICI Loan,2025-05-22,-9171.0,202001234567.0,Project Income,Manual entry,True,Matched,0.22599211459519575,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-24,TXN200767,-5479.0,202001234567.0,UPI Transfer - to Landlord,2025-06-24,-5479.0,202001234567.0,Project Income,Manual entry,True,Matched,0.07348796963615645,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-08,TXN200768,-1675.0,202001234567.0,Online Shopping - Myntra,2025-06-08,-1675.0,202001234567.0,Utility Bills,Auto-matched,True,Matched,0.047681950862525246,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-22,TXN200769,-5398.0,202001234567.0,Utility Bill - Water Dept,2025-01-26,-5398.0,202001234569.0,Project Income,Pending approval,False,Date Mismatch,0.0741015697465347,False,Unusual Date Gap,0.0,4.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-06-12,TXN200770,-1888.0,202001234569.0,ATM Withdrawal - HDFC ATM,2025-06-12,-2226.0,202001234567.0,Expense,Manual entry,False,Amount Mismatch,0.031312122396456976,False,Unusual Amount Difference,338.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-03-23,TXN200771,-8617.0,202001234567.0,Medical / Pharmacy - MedPlus,2025-03-23,-8608.0,202001234569.0,Utility Bills,Cleared,False,Amount Mismatch,0.8413008434771626,True,Unusual Amount Difference,9.0,0.0,1,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-03-23,TXN200771,-8617.0,202001234567.0,Medical / Pharmacy - MedPlus,2025-03-24,-8708.0,202001234568.0,Utility Bills,Duplicate/adjustment,False,Amount Mismatch,0.8393565235550186,True,Unusual Date Gap,91.0,1.0,1,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-01-02,TXN200772,-6251.0,202001234568.0,UPI Transfer - to Vendor,2025-01-02,-6038.0,202001234568.0,Salary,Vendor invoice,False,Amount Mismatch,0.10194050420950662,False,Unusual Amount Difference,213.0,0.0,0,"Amount mismatch detected. Verify GST, rounding, partial settlement, or double posting."
2025-03-11,TXN200773,25587.0,202001234567.0,Project Income - Client A,2025-03-11,25587.0,202001234567.0,Expense,Posted,True,Matched,0.5033918189026587,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-17,TXN200774,-456.0,202001234568.0,Bank Fee - Service charge,2025-02-17,-456.0,202001234568.0,Utility Bills,Reconciled,True,Matched,0.13328618666325065,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-23,TXN200775,-23498.0,202001234567.0,Travel Booking - Ola,2025-05-23,-23498.0,202001234569.0,Project Income,Posted,True,Matched,0.4890530588797045,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-23,TXN200776,-4785.0,202001234569.0,ATM Withdrawal - ICICI ATM,2025-01-23,-4785.0,202001234568.0,Misc,Posted,True,Matched,0.05477409980439629,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-02,TXN200777,-6238.0,202001234568.0,UPI Transfer - to Vendor,2025-06-02,-6238.0,202001234568.0,Project Income,Vendor invoice,True,Matched,0.10989605232377408,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-16,TXN200778,75.0,202001234568.0,Interest Credit - Savings interest,2025-03-16,75.0,202001234567.0,Project Income,Vendor invoice,True,Matched,0.34220643577426524,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-01-22,TXN200779,-618.0,202001234569.0,UPI Transfer - to Neha,2025-01-22,-618.0,202001234568.0,Utility Bills,Manual entry,True,Matched,0.10927531493716203,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-02-13,TXN200780,108302.0,202001234568.0,Salary Credit - Payroll System,2025-02-13,108302.0,202001234567.0,Project Income,Vendor invoice,True,Matched,0.7771104295272662,True,Multivariate Outlier,0.0,0.0,0,High-risk anomaly: Multivariate Outlier. Investigate supporting documents and approvals.
2025-02-05,TXN200781,-3612.0,202001234568.0,Wallet Top-up - PhonePe,2025-02-05,-3612.0,202001234568.0,Salary,Manual entry,True,Matched,0.0013044254918209708,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-07,TXN200782,-10603.0,202001234567.0,Medical / Pharmacy - Apollo,2025-05-07,-10603.0,202001234568.0,Expense,Cleared,True,Matched,0.2575632412589751,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-22,TXN200783,-5631.0,202001234568.0,UPI Transfer - to Vendor,,,,,,False,Missing in Ledger,0.07830640931323063,False,Missing in Ledger,0.0,0.0,0,Ledger entry missing. Verify vendor invoice and post the ledger entry.
2025-05-04,TXN200784,-10089.0,202001234568.0,Loan EMI - HDFC Loan,2025-05-05,-10089.0,202001234568.0,Expense,Reconciled,False,Date Mismatch,0.2620119727595034,False,Unusual Date Gap,0.0,1.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-03-05,TXN200785,-10877.0,202001234569.0,Medical / Pharmacy - Practo,2025-03-05,-10877.0,202001234568.0,Utility Bills,Posted,True,Matched,0.2564595305762387,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-02,TXN200786,-6877.0,202001234567.0,Loan EMI - Bajaj Finance,2025-05-27,-6877.0,202001234567.0,Salary,Auto-matched,False,Date Mismatch,0.14211985842862918,False,Unusual Date Gap,0.0,6.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-01-28,TXN200787,-1250.0,202001234568.0,ATM Withdrawal - HDFC ATM,2025-01-28,-1250.0,202001234568.0,ATM,Posted,True,Matched,0.06048906859907832,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-12,TXN200788,-6945.0,202001234569.0,UPI Transfer - to Vendor,,,,,,False,Missing in Ledger,0.13823377011803606,False,Missing in Ledger,0.0,0.0,0,Ledger entry missing. Verify vendor invoice and post the ledger entry.
2025-03-26,TXN200789,-3888.0,202001234568.0,UPI Transfer - to Landlord,,,,,,False,Missing in Ledger,0.03475231160091907,False,Missing in Ledger,0.0,0.0,0,Ledger entry missing. Verify vendor invoice and post the ledger entry.
2025-06-16,TXN200790,30220.0,202001234568.0,Project Income - Client B,2025-06-16,30220.0,202001234568.0,Expense,Manual entry,True,Matched,0.4979939433429693,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-06-04,TXN200791,-1687.0,202001234567.0,Fuel Purchase - BPCL,2025-05-28,-1687.0,202001234568.0,Misc,Cleared,False,Date Mismatch,0.04585329298492724,False,Unusual Date Gap,0.0,7.0,0,Date mismatch. Possible backdated posting or bank settlement delay.
2025-03-22,TXN200792,-7152.0,202001234568.0,Medical / Pharmacy - Apollo,2025-03-22,-7152.0,202001234568.0,Expense,Reconciled,True,Matched,0.16725943385077546,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-03-16,TXN200793,-9772.0,202001234569.0,Medical / Pharmacy - Practo,2025-03-16,-9772.0,202001234569.0,Utility Bills,Posted,True,Matched,0.2479953827857463,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-05-06,TXN200794,-176.0,202001234567.0,Bank Fee - SMS charge,2025-05-06,-176.0,202001234567.0,ATM,Pending approval,True,Matched,0.23482096877106662,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
2025-04-07,TXN200795,82714.0,202001234568.0,Salary Credit - HRMS Salary,,,,,,False,Missing in Ledger,0.6552214581632767,True,Missing in Ledger,0.0,0.0,0,Ledger entry missing. Verify vendor invoice and post the ledger entry.
2025-01-30,TXN200796,-36079.0,202001234569.0,Travel Booking - IRCTC,2025-01-30,-36079.0,202001234569.0,Project Income,Vendor invoice,True,Matched,0.4464967806980158,False,Multivariate Outlier,0.0,0.0,0,Reconciled successfully. No action required.
